order_id,customer_id,order_date,customer_age,city,category,product_name,quantity,unit_price,discount_pct,payment_method,order_status,rating,shipping_days,delivery_distance_km,device,marketing_channel,customer_spend_90d,coupon_code,total_amount
ORD1042131,CUST19540,2024-11-03,28.0,Delhi,Fashion,Organic Snacks,2,436.06,36.87,COD,Delivered,3.6,1.0,4.42,Mobile,Email,4292.24,SAVE20,550.57
ORD1098743,CUST89748,2025-12-21,33.0,Kolkata,Books,Face Serum,5,414.21,7.78,UPI,Delivered,4.0,5.0,25.66,Desktop,Paid Search,,FESTIVE,1909.92
ORD1002622,CUST25799,2024-01-20,47.0,Indore,Books,Wireless Headphones,2,323.01,5.04,UPI,Returned,3.4,3.0,4.58,Mobile,Email,12547.27,SAVE20,613.46
ORD1069933,CUST30660,2025-05-25,30.0,Patna,Sports,Yoga Mat,1,409.49,6.41,Wallet,Delivered,4.2,1.0,2.21,Tablet,Direct,12929.65,WELCOME10,383.24
ORD1066396,CUST66237,2025-04-29,29.0,Patna,Books,Coffee Maker,2,262.04,10.11,Net Banking,Returned,,4.0,7.15,Mobile,Paid Search,1114.01,,471.1
ORD1063212,CUST19232,2025-04-06,31.0,Kolkata,Beauty,Running Shoes,1,784.42,5.82,COD,Delivered,5.0,5.0,4.16,Mobile,Organic, 822.01 ,NEWUSER,738.77
ORD1058831,CUST88538,2025-03-05,36.0,Lucknow,Electronics,Bluetooth Speaker,2,1482.55,17.71,UPI,Delivered,4.3,2.0,24.79,Mobile,Email,1429.27,WELCOME10,2439.98
ORD1078446,CUST68436,2025-07-26,18.0,Indore,Home & Kitchen,Wireless Headphones,1,635.97,12.14,Debit Card,Delivered,3.8,2.0,23.64,Mobile,Social,4630.32,,558.76
ORD1001535,CUST90887,2024-01-12,22.0,Kolkata,Beauty,Wireless Headphones,2,351.61,34.82,Debit Card,Delivered,4.3,4.0,30.9,Desktop,Organic,8144.99,WELCOME10,458.36
ORD1057476,CUST56196,2025-02-23,42.0,Lucknow,Sports,Face Serum,2,163.2,20.64,Wallet,Shipped,4.0,6.0,14.83,Desktop,Affiliate,2321.56,APP15,259.03
ORD1012303,CUST53581,2024-03-30,48.0,Ahmedabad,Home & Kitchen,Laptop Stand,1,647.66,18.51,Debit Card,,3.2,4.0,8.54,Mobile,Email,1754.32,WELCOME10,527.78
ORD1005435,CUST15094,2024-02-09,25.0,Jaipur,Beauty,Yoga Mat,3,1602.28,5.31,Credit Card,Processing,4.2,2.0,7.9,Mobile,Organic,2395.29,WELCOME10,₹4551.6
ORD1024623,CUST58126,2024-06-28,44.0,Patna,Grocery,Bluetooth Speaker,2,101.39,13.49,UPI,Delivered,4.4,3.0,7.46,Mobile,Organic,66314.14,APP15,175.42
ORD1078203,CUST88838,2025-07-24,36.0,Jaipur,Home & Kitchen,Smart Watch,4,430.58,2.5,UPI,Delivered,4.5,3.0,26.51,Mobile,Paid Search,328.73,APP15,1679.26
ORD1095402,CUST85784,2025-11-27,31.0,Hyderabad,Electronics,Coffee Maker,1,251.52,4.86,UPI,Delivered,3.9,5.0,31.9,Desktop,Organic,8614.69,NEWUSER,239.3
ORD1097778,CUST29892,2025-12-14,32.0,Jaipur,Toys,Novel,5,654.73,12.41,UPI,Delivered,5.0,90,17.59,Mobile,Direct,2590.85,SAVE20,2867.39
ORD1050090,CUST33883,2024-12-31,28.0,Lucknow,Grocery,Smart Watch,2,1839.33,15.28,Net Banking,Delivered,3.0,5.0,9.02,Mobile,Email,1952.73,APP15,3116.56
ORD1015600,CUST53322,2024-04-23,40.0,Ahmedabad,Beauty,Coffee Maker,2,806.16,15.15,Net Banking,Returned,5.0,3.0,28.81,Mobile,Paid Search,9822.36,FESTIVE,1368.05
ORD1045188,CUST45118,2024-11-25,51.0,Pune,Sports,Running Shoes,1,2560.5,7.6,Net Banking,Shipped,3.7,3.0,17.04,mobile,Direct,2581.8,SAVE20,2365.9
ORD1038167,CUST80326,2024-10-05,43.0,Hyderabad,Grocery,Bluetooth Speaker,1,2619.46,9.6,Credit Card,Delivered,3.6,4.0,8.98,Tablet,Organic,425.45,NEWUSER,2367.99
ORD1004620,CUST28510,2024-02-03,21.0,Indore,Toys,Bluetooth Speaker,3,1012.42,10.98,Credit Card,Cancelled,,2.0,40.6,Mobile,Organic,11270.78,WELCOME10,2703.77
ORD1039965,CUST75448,2024-10-18,33.0,Kolkata,,Organic Snacks,4,481.05,14.15,UPI,Shipped,4.4,5.0,19.15,Mobile,Paid Search,5780.21,WELCOME10,1651.93
ORD1045294,CUST46292,2024-11-26,53.0,Hyderabad,Grocery,Laptop Stand,1,2596.56,2.34,,Delivered,2.8,3.0,13.1,Tablet,Organic,17416.28,,2535.8
ORD1027090,CUST16620,2024-07-16,36.0,Bengaluru,Sports,Face Serum,1,150.65,16.86,Credit Card,Delivered,3.9,5.0,1.65,Mobile,Organic,12450.01,FESTIVE,125.25
ORD1003601,CUST49742,2024-01-27,56.0,Hyderabad,Home & Kitchen,Novel,5,681.96,4.48,Net Banking,Delivered,4.1,1.0,4.15,Mobile,Organic,17000.62,SAVE20,3257.04
ORD1019169,CUST19575,,18.0,Indore,Electronics,Novel,1,265.59,14.62,Net Banking,Returned,5.0,1.0,7.97,Desktop,Organic,4514.91,SAVE20,226.76
ORD1057242,CUST79612,2025-02-21,43.0,Patna,Sports,Face Serum,1,1334.76,7.66,Wallet,Delivered,4.4,3.0,2577,Mobile,Email,11933.54,NEWUSER,1232.52
ORD1030784,CUST19659,2024-08-12,31.0,Mumbai,Home & Kitchen,,2,1230.88,0.83,COD,Shipped,3.9,4.0,8.65,Mobile,Organic,396.25,SAVE20,2441.33
ORD1001855,CUST75677,2024-01-14,25.0,Mumbai,Fashion,Smart Watch,2,2387.24,12.91,Debit Card,Delivered,2.4,3.0,36.5,Mobile,Paid Search,17222.95,APP15,4158.09
ORD1028313,CUST12207,2024-07-25,32.0,Chennai,Beauty,Running Shoes,3,979.32,24.26,Credit Card,Delivered,3.9,1.0,15.44,Tablet,Organic,1452.84,FESTIVE,2225.21
ORD1073979,CUST60503,2025-06-24,25.0,Kolkata,Books,Yoga Mat,1,₹254.02,101,UPI,Delivered,5.0,2.0,,Tablet,Organic,14588.68,NONE,209.34
ORD1037642,CUST35769,2024-10-01,38.0,Delhi,Toys,Face Serum,1,4186.14,3.16,UPI,Delivered,2.9,6.0,10.12,Mobile,Affiliate,9970.03,APP15,4053.86
ORD1048351,CUST32810,2024-12-18,45.0,Lucknow,Grocery,Bluetooth Speaker,1,492.33,24.66,UPI,Delivered,4.5,4.0,2.44,Tab,Paid Search,3097.68,FESTIVE,370.92
ORD1072788,CUST54722,2025-06-15,34.0,Delhi,Toys,Wireless Headphones, 2 ,248.68,11.84,Wallet,Delivered,3.7,2.0,2.4,Mobile,,1167.79,WELCOME10,438.47
ORD1075234,CUST68655,2025-07-03,26.0,Ahmedabad,Toys,Running Shoes,1, 369.16 ,11.17,Net Banking,Delivered,4.3,4.0,91.19,Mobile,Email,7115.95,NEWUSER,327.92
ORD1086450,CUST59261,2025-09-23,50.0,Kolkata,Electronics,Coffee Maker,2,2487.22,19.32,Net Banking,Cancelled,4.1,3.0,11.55,Mobile,Paid Search,2432.49,APP15,4013.38
ORD1001251,CUST26640,2024-01-10,47.0,Ahmedabad,Fashion,Wireless Headphones,1,347.62,18.04,Net Banking,Delivered,4.5,2.0,16.23,Mobile,Paid Search,1437.43,APP15,284.91
ORD1049257,CUST43009,2024-12-25,38.0,Mumbai,Beauty,Face Serum,2,274.11,11.23,COD,Delivered,3.7,2.0,6.05,Mobile,Direct,7537.2,WELCOME10,486.65
ORD1069342,CUST39723,2025-05-21,31.0,Patna,Sports,Yoga Mat,1,,7.79,COD,Delivered,3.3,2.0,2.95,Mobile,Organic,4969.37,SAVE20,5255.07
ORD1093589,CUST53392,2025-11-14,21.0,Indore,Fashion,Coffee Maker,1,1114.67,6.06,UPI,Shipped,4.8,5.0,6.47,Mobile,Email,1117.33,,1047.12
ORD1043868,CUST30420,2024-11-16,47.0,Lucknow,Beauty,Laptop Stand,1,1277.42,0.9,Wallet,Delivered,4.3,6.0,5.61,Mobile,Direct,1210.61,NONE,1265.92
ORD1001275,CUST30351,2024-01-10,32.0,Kolkata,Fashion,Organic Snacks,2,258.36,4.06,Net Banking,Cancelled,1.9,5.0,4.73,Mobile,Social,2036.03,NONE,495.74
ORD1091220,CUST29687,2025-10-27,36.0,Patna,Fashion,Novel,1,1011.23,17.69,Net Banking,Delivered,4.5,4.0,9.22,Tablet,Email,4986.87,NONE,832.34
ORD1042866,CUST51877,2024-11-08,30.0,Hyderabad,Electronics,Face Serum,1,1202.78,8.17,Credit Card,Delivered,3.3,2.0,7.33,Mobile,Organic,7641.87,WELCOME10,1104.51
ORD1035533,CUST73968,2024-09-16,24.0,Hyderabad,Grocery,Organic Snacks,2,794.31,12.06,Debit Card,Delivered,3.6,3.0,1.9,Tablet,Organic,1726.44,FESTIVE,1397.03
ORD1042393,CUST86126,2024-11-05,29.0,Hyderabad,Sports,Face Serum,2,369.15,4.88,Wallet,Delivered,4.2,1.0, 8.21 ,Mobile,Paid Search,10361.2,SAVE20,702.27
ORD1063518,CUST69690,2025-04-08,41.0,Patna,Grocery,Running Shoes,5,667.05,6.02,Credit Card,Delivered,3.7,1.0,12.32,Mobile,Paid Search,1284.05,WELCOME10,3134.47
ORD1089581,CUST94418,,34.0,Patna,Grocery,Yoga Mat,2,527.11,23.33,Net Banking,Delivered,3.6,2.0,63.44,Desktop,Email,1701.93,NONE,808.27
ORD1017623,CUST89548,2024-05-08,43.0,Chennai,Sports,Yoga Mat,3,5407.48,12.15,Credit Card,Delivered,4.9,3.0,5.39,Desktop,Organic,4444.41,NEWUSER,14251.41
ORD1054588,CUST48932,2025-02-02,32.0,Jaipur,Sports,Bluetooth Speaker,3,523.19,9.37,Wallet,Delivered,4.4,6.0,4.09,Mobile,Organic,10178.8,NEWUSER,1422.5
ORD1019412,CUST29897,2024-05-21,26.0,Delhi,Toys,Organic Snacks,1,3638.65,14.09,COD,Shipped,5.0,4.0,6.01,Mobile,Organic,2259.9,WELCOME10,3125.96
ORD1025296,CUST21356,2024-07-03,18.0,Ahmedabad,electronics,Coffee Maker,1,496.89,4.62,COD,Delivered,4.0,1.0,10.99,Desktop,Organic,4951.35,NONE,473.93
ORD1092586,CUST30619,2025-11-06,39.0,Bengaluru,Toys,Smart Watch,5,2344.42,22.03,Net Banking,Delivered, 5.0 ,1.0,7.09,Desktop,Paid Search,3717.6,APP15,9139.72
ORD1075220,CUST90579,2025-07-03,18.0,Jaipur,Books,Wireless Headphones,1,211.29,5.6,COD,Delivered,3.9,12.0,14.14,Mobile,Organic,5998.11,APP15,199.46
ORD1056318,CUST36741,2025-02-15,43.0,Patna,Sports,Laptop Stand,1,653.82,14.77,Debit Card,Delivered,4.0,6.0,8.19,Mobile,Social,8870.94,APP15,557.25
ORD1071647,CUST91286,2025-06-07,30.0,Indore,Grocery,Novel,1,150.61,9.14,COD,Delivered,3.7,2.0,7.39,Mobile,Affiliate,1791.46,WELCOME10,136.84
ORD1085990,CUST19013,2025-09-19,24.0,Kolkata,Fashion,Yoga Mat,2,363.16,11.16,UPI,Delivered,3.1,4.0,14.72,Mobile,Paid Search,2226.92,APP15,645.26
ORD1045085,CUST46961,2024-11-25,40.0,Chennai,Beauty,Laptop Stand,2,873.29,,Credit Card,Cancelled,3.5,2.0,15.83,Mobile,Affiliate,3575.73,APP15,1235.01
ORD1061749,CUST69739,2025-03-26,27.0,Bengaluru,Home & Kitchen,Novel,1,1296.7,10.28,Wallet,Shipped,4.8,3.0,3.42,Desktop,Affiliate,7426.25,NEWUSER,1163.4
ORD1097736,CUST82089,2025-12-14,26.0,Patna,Books,Wireless Headphones,2,2115.94,27.86,COD,Delivered,4.2,2.0,21.13,Desktop,Affiliate,3550.09,NEWUSER,3052.88
ORD1013359,CUST55902,2024-04-07,30.0,Kolkata,Fashion,Coffee Maker,2,140.59, 11.06 ,Credit Card,Delivered,4.5,4.0,3.15,Mobile,Organic,604.98,-,250.08
ORD1020586,CUST46606,2024-05-30,28.0,Indore,Sports,Face Serum,5,615.31,3.14,Wallet,Delivered,3.5,2.0,34.87,Mobile,Direct,4531.99,,2979.95
ORD1041352,CUST56472,2024-10-28,31.0,Patna,Home & Kitchen,Bluetooth Speaker,2,2090.99,1.43,Wallet,Delivered,3.7,5.0,14.16,Desktop,Direct,3619.64,SAVE20,4122.18
ORD1058877,CUST66401,2025-03-05,43.0,Lucknow,Electronics,Face Serum,4,634.53,14.28,Net Banking,Returned ,4.0,,23.91,Mobile,Paid Search,1248.78,NEWUSER,2175.68
ORD1072345,CUST27531,2025-06-12,,Chennai,Fashion,Laptop Stand,5,2385.39,2.48,Debit Card,Delivered,3.7,1.0,,Desktop,Social,587.87,FESTIVE,11631.16
ORD1041954,CUST96455,2024-11-02,27.0,Indore,Beauty,Smart Watch,1,1172.89,13.94,UPI,Delivered,3.6,4.0,5.62,Desktop,Email,5454.14,NEWUSER,1009.39
ORD1027805,CUST69426,2024-07-21,19.0,Kolkata,Toys,Face Serum,1,1996.35,150,Net Banking,Delivered,3.0,1.0,18.67,Mobile,Organic,14760.49,FESTIVE,1728.24
ORD1044280,CUST78131,2024-11-19,36.0,Kolkata,Fashion,Running Shoes,1,627.85,12.22,COD,Returned,4.2,2.0,17.04,Mobile,Paid Search,6992.39,APP15,551.13
ORD1021100,CUST24127,2024-06-03,29.0,Hyderabad,Toys,Laptop Stand,1,1246.34,,Net Banking,Delivered,3.7,5.0,10.09,Mobile,Organic,13202.85,WELCOME10,1164.58
ORD1025149,CUST21368,2024-07-02, 31.0 ,Chennai,Toys,Coffee Maker,1,1228.08,9.05,Wallet,Shipped,3.1,2.0,7.18,Desktop,Organic,11593.13,NEWUSER,1116.94
ORD1020597,CUST36474,2024-05-30,46.0,Patna,Sports,Organic Snacks,1,3539.52,2.09,UPI,,4.5,2.0,4.74,Mobile,Paid Search,704.08,NEWUSER,3465.54
ORD1042377,CUST54856,2024-11-05,35.0,Mumbai,Beauty,Laptop Stand,1,3036.51,21.4,COD,Returned,2.4,3.0,0.8,Mobile,Social,3186.23,WELCOME10,2386.7
ORD1012560,CUST44342,2024-04-01,28.0,Chennai,Fashion,Yoga Mat,1,3306.88,20.36,COD,Shipped,5.0,6.0,13.13,Mobile,Organic,2516.98,SAVE20,2633.6
ORD1025449,CUST62202,2024-07-04,41.0,Jaipur,Fashion,Novel,2,285.28,9.7,Net Banking,Returned,3.9,7.0,7.67,Mobile,Direct,2436.87,NONE,515.22
ORD1066226,CUST30355,2025-04-28,46.0,Patna,Sports,Yoga Mat,2,2643.87,14.45,Net Banking,Delivered,3.1,6.0,9.88,Desktop,Affiliate,676.29,NEWUSER,4523.66
ORD1078744,CUST91542,2025-07-28,22.0,Kolkata,Grocery,Bluetooth Speaker,3,1063.01,2.86,UPI,Cancelled,3.7,11.0,14.92,Desktop,Social,27262.54,APP15,3097.82
ORD1044046,CUST90378,2024-11-17,32.0,Lucknow,Home & Kitchen,Running Shoes,1,3902.3,1.67,COD,Delivered,5.0,2.0,,Mobile,Paid Search,36706.36,FESTIVE,3837.13
ORD1032846,CUST26821,2024-08-27,36.0,Kolkata,Sports,Novel,4,344.32,7.86%,Credit Card,Delivered,4.1,1.0,6.61,Mobile,Paid Search,3436.44,NEWUSER,1269.03
ORD1099032,CUST85864,2025-12-23,25.0,Indore, Electronics ,Coffee Maker,1,1510.58,3.06,Debit Card,Delivered,3.3,6.0,10.17,Mobile,Organic,15687.27,SAVE20,1464.36
ORD1054125,CUST46284,2025-01-30,39.0,Delhi,Sports,Organic Snacks,1,385.13,12.05,COD,Shipped,4.2,1.0,8.21,Mobile,Organic,63760.08,NEWUSER,338.72
ORD1066779,CUST68154,2025-05-02,31.0,Lucknow,Sports,Laptop Stand,2,561.32,17.55,Wallet,Delivered,4.0,1.0,13.13,Desktop,direct ,23593.08,NEWUSER,925.62
ORD1038432,CUST81498,2024-10-07,18.0,Delhi,Grocery,Bluetooth Speaker,3,560.05,12.23,,Delivered,4.2,4.0,10.91,Desktop,Email,1441.31,FESTIVE,1474.67
ORD1048496,CUST86849,2024-12-20,47.0,Mumbai,Beauty,Wireless Headphones,4,2528.19,22.27,Debit Card,Delivered,2.9,4.0,16.48,desktop ,Paid Search,5342.42,WELCOME10,
ORD1067992,CUST14560,2025-05-11,35.0,Pune,Grocery,Bluetooth Speaker,5,159.85,23.26,Debit Card,Delivered,2.4,4.0,,Mobile,Organic,3527.99,WELCOME10,613.34
ORD1002891,CUST47680,2024-01-22, 36.0 ,Ahmedabad,Home & Kitchen,Coffee Maker,4,769.1,20.58,Credit Card,Delivered,4.4,4.0,3.11,Mobile,Direct,1360.52,NEWUSER,2443.28
ORD1014781,CUST11047,2024-04-17,23.0,Hyderabad,Books,Bluetooth Speaker,2,1903.37,5.11,Net Banking,Delivered,4.6,6.0,13.47,Mobile,Direct,4662.61,WELCOME10,3612.22
ORD1006402,CUST45318,2024-02-16,32.0,Pune,Grocery,Novel,1,709.31,4.82,Debit Card,Delivered,4.2,3.0,45.06,Mobile,Paid Search,1155.29,SAVE20,675.12
ORD1083943,CUST68445,2025-09-04,37.0,Jaipur,Books,Organic Snacks,1,1745.9, 13.26 ,Credit Card,Cancelled,,6.0,15.01,Mobile,Affiliate,291.83,FESTIVE,
ORD1033974,CUST53412,2024-09-05,35.0,Indore,Electronics,Novel,1,9022.75,2.3,Net Banking,Delivered,4.2,4.0,1.5,Mobile,Organic ,7889.52,NEWUSER,8815.23
ORD1027905,CUST33725,2024-07-22,32.0,Kolkata,Toys,Organic Snacks,4,436.6,18.21,COD,Processing,4.4,10.0,1.39,Mobile,Paid Search,1399.88,WELCOME10,1428.38
ORD1001493,CUST61517,2024-01-11,21.0,Patna,Fashion,Laptop Stand,1,202.85,4.04,Credit Card,Delivered,3.5,1.0,4.07,Mobile,Direct,8121.99,APP15,194.65
ORD1000248,CUST28021,2024-01-02,61.0,Kolkata,Beauty,Running Shoes,1,765.75,13.29,UPI,Delivered,4.4, 1.0 ,3.95,Desktop,Direct,5996.29,NONE,663.98
ORD1046767,CUST36427,2024-12-07,104,Jaipur,Electronics,Coffee Maker,1,2893.1,9.57,COD,Delivered,4.0,2.0,4.54,Mobile,Direct,5514.99,,2616.23
ORD1089582,CUST69885,2025-10-15,42.0,Kolkata,Electronics,Running Shoes,2,2157.82,2.68,Net Banking,Cancelled,4.3,7.0,13.12,Mobile,Organic,7480.42,FESTIVE,4199.98
ORD1079544,CUST96838,2025-08-03,43.0,Chennai,Grocery,Bluetooth Speaker,1,143.07,14.38,Debit Card,Delivered,4.3,1.0,8.52,Desktop,Direct,12282.26,APP15,122.5
ORD1066145,CUST59773,2025-04-27,29.0,Hyderabad,Beauty,Yoga Mat,1,732.5,1.27,Wallet,Delivered,4.4,8.0,33.6,Mobile,Direct,3945.68,APP15,723.2
ORD1041440,CUST93245,2024-10-29,27.0,Lucknow,Electronics,Organic Snacks,1,573.26,-10,cash on delivery,Shipped,3.8,,,Desktop,Email,10276.15,,539.32
ORD1023637,CUST84754,2024-06-21,33.0,Kolkata,Beauty,Coffee Maker,4,2009.63,12.42,Credit Card,Delivered,5.0,4.0,30.98,Mobile,Organic,4256.42,APP15,7040.14
ORD1040545,CUST99469,2024-10-22,18.0,Chennai,Electronics,Running Shoes,1,1186.72,17.99,UPI,Delivered,3.5,2.0,5.24,Mobile,Social,6994.76,WELCOME10,973.23
ORD1049019,CUST97495,2024-12-23,30.0,Bengaluru,Beauty,Laptop Stand,2,1685.39,13.69,Credit Card,Delivered,4.0,5.0,2.91,Mobile,Affiliate,7392.78,NONE,2909.32
ORD1023346,CUST83543,2024-06-19,20.0,Jaipur,Home & Kitchen,Novel,1,₹221.3,14.29,UPI,Delivered,2.6,1.0,32.93,Mobile,Paid Search,3209.5,NEWUSER,189.68
ORD1000460,CUST99343,2024-01-04,35.0,Jaipur,Books,Face Serum,1,1517.98,2.17,COD,Delivered,3.3,9.0,25.04,Mobile,Direct,4658.76,NONE,1485.04
ORD1000327,CUST61984,2024-01-03,31.0,Mumbai,Beauty,Face Serum,3,994.76,24.03,COD,Shipped,4.0,1.0,,Mobile,Direct,10001.6,APP15,2267.16
ORD1027162,CUST82914,2024-07-17,47.0,Bengaluru,Home & Kitchen,Bluetooth Speaker,1,286.1,4.86,Debit Card,Delivered,5.0,1.0,8.19,Mobile,Paid Search,4605.05,NONE,272.2
ORD1032999,CUST78867,2024-08-28,39.0,Jaipur,-,Organic Snacks,3,598.31,25.11,COD,Returned,4.9,4.0,26.72,Mobile,Organic,3984.55,FESTIVE,1344.22
ORD1065910,CUST20653,2025-04-26,42.0,Jaipur,Fashion,Laptop Stand,1,1375.02,13.88,Credit Card,Delivered,4.4,3.0,23.94,Mobile,Social,2702.03,NEWUSER,
ORD1088865,CUST20214,2025-10-10,18.0,Lucknow,Books,Running Shoes,1,1610.98,7.52,Net Banking,Delivered,4.5,7.0,8.21,Mobile,Paid Search,3452.29,FESTIVE,1489.83
ORD1021701,CUST41198,2024-06-07,38.0,Lucknow,Sports,Laptop Stand,1,584.94,1.41,Credit Card,Delivered,4.1,2.0,,Desktop,Organic,499.47,APP15,576.69
ORD1063869,CUST66680,2025-04-11,35.0,Bengaluru,Electronics,Laptop Stand,1,845.58,20.73,Net Banking,Delivered,4.8,45,5.65,Mobile,Paid Search,4033.14,NEWUSER,670.29
ORD1027613,CUST29229,2024-07-20,31.0,Delhi,Sports,Smart Watch,1,442.5,24.16,UPI,Delivered,4.3,3.0, 4.07 ,Mobile,Paid Search,1141.78,NONE,335.59
ORD1077001,CUST21171,2025-07-16,30.0,Patna,Books,Smart Watch,1,1056.99,13.05,Credit Card,Delivered,4.1,2.0,7.82,Desktop,Paid Search,2575.27,SAVE20,919.05
ORD1074122,CUST72757,2025-06-25,51.0,Delhi,Books,Yoga Mat,2,452.35,18.49,Wallet,Cancelled,3.9,3.0,20.39,Mobile,Direct,14237.91,FESTIVE,737.42
ORD1006379,CUST21454,2024-02-16,31.0,Hyderabad,Grocery,Face Serum,2,188.69,18.44,COD,cancelled,3.3,,8.92,Mobile,Email,,APP15,307.79
ORD1022572,CUST63576,2024-06-13,37.0,Delhi,?,Face Serum,,1112.79,30.45,Net Banking,Returned,5.0,3.0,10.68,Desktop,Direct,₹14584.2,NEWUSER,1547.89
ORD1084406,CUST19197,2025-09-08,24.0,Chennai,Fashion,Bluetooth Speaker,1,1000.94,11.78,Credit Card,Shipped,3.6,4.0,5.87,Mobile,Paid Search,5163.54,WELCOME10,883.03
ORD1006668,CUST67518,2024-02-18,31.0,Bengaluru,Electronics,Smart Watch,1,922.26,1.94,Debit Card,Delivered,4.8,9.0,5.81,Mobile,Organic,10739.27,FESTIVE,904.37
ORD1019660,CUST46572,2024-05-23,31.0,Lucknow,Fashion,Face Serum,4,1631.25,23.22,Credit Card,Delivered,4.7,5.0,4.3,Desktop,Organic,3721.75,WELCOME10,5009.9
ORD1020232,CUST28100,2024-05-27,19.0,Hyderabad,Sports,Yoga Mat,1,511.59,9.53,credit_card,Delivered,3.5,4.0,16.54,Mobile,Paid Search,13668.22,SAVE20,462.84
ORD1079880,CUST58548,2025-08-06,51.0,Lucknow,Books,Novel,3,₹5397.63,24.82,Net Banking,Shipped,,3.0,12.49,Mobile,Email,6739.16,NEWUSER,12173.81
ORD1017669,CUST57705,2024-05-08,39.0,?,Toys,Wireless Headphones,2,707.75,8.96,UPI,CANCELLED ,3.7,6.0,30.06,Mobile,Social,13323.11,FESTIVE,1288.67
ORD1035369,CUST75718,2024-09-15,32.0,Bengaluru,Beauty,Running Shoes,1,97.29,8.6,Net Banking,Delivered,5.0,8.0,3.1,Mobile,Paid Search,19134.64,APP15,88.92
ORD1010890,CUST42448,2024-03-20,28.0,Bengaluru,Home & Kitchen,Yoga Mat,1,745.43,6.71,Debit Card,Delivered,3.7,3.0,17.98,Mobile,Direct,43380.91,APP15,695.41
ORD1033752,CUST62792,2024-09-03,33.0,Mumbai,Sports,Face Serum,1,3032.58,4.26,Wallet,Delivered,4.0,1.0,5.85,Desktop,Paid Search,1407.84,,2903.39
ORD1070615,CUST37461,2025-05-30,26.0,Ahmedabad,Electronics,Running Shoes,1,1585.2,30.41,Net Banking,Delivered,3.5,3.0,6.19,Mobile,Organic,22120.51,SAVE20,1103.14
ORD1036155,CUST48540,2024-09-20,30.0,Indore,Sports,Organic Snacks,1,390.38,21.99,Credit Card,Shipped,4.2,4.0,7.55,Mobile,Affiliate,41202.16,APP15,304.54
ORD1055237,CUST61275,2025-02-07,40.0,Indore,Fashion,Bluetooth Speaker,1,1385.07,3.56,UPI,Delivered,3.2,4.0,3.74,Mobile,Paid Search,19415.5,FESTIVE,1335.76
ORD1007809,CUST24970,2024-02-27,36.0,Jaipur,Home & Kitchen,Bluetooth Speaker,1,232.12,1.6,UPI,Delivered,3.7,2.0,18.37,Mobile,Organic,1428.79,WELCOME10,228.41
ORD1065661,CUST86316,2025-04-24,25.0,Pune,Books,Wireless Headphones,3,948.57,11.18,UPI,Shipped,3.3,2.0,5.31,Desktop,Social,8266.45,NONE,2527.56
ORD1088169,CUST37608,2025-10-05,57.0,Lucknow,ELECTRONICS,Novel,1,1922.25,12.16,UPI,Delivered,4.9,1.0,35.81,Desktop,Email,,SAVE20,1688.5
ORD1055326,CUST21583,2025-02-07,34.0,Jaipur,Fashion,Coffee Maker,1,1132.96,5.12,COD,return,4.4,3.0,9.42,Tablet,Organic,17982.28,NEWUSER,1074.95
ORD1038962,CUST92771,2024-10-11,33.0,Bengaluru,Grocery,Wireless Headphones,1,253.26,9.7,UPI,Shipped,4.0,8.0,23.86,Mobile,Organic,3352.05,NONE,228.69
ORD1052552,CUST39541,2025-01-18,38.0,Delhi,Toys,Wireless Headphones,3,1272.99,8.73,Debit Card,Delivered,4.1,7.0,,Desktop,Paid Search,1387.54,WELCOME10,3485.57
ORD1073061,CUST34376,2025-06-17,29.0,Patna,Grocery,Coffee Maker,1,4021.29,12.77,Debit Card,Shipped,3.5,4.0,7.18,Desktop,Organic,3824.43,APP15,3507.77
ORD1055623,CUST35769,2025-02-10,18.0,Indore,Books,Face Serum,1,2766.04,10.83,Debit Card,Delivered,4.1,5.0,11.82,Mobile,Direct,6940.78,NONE,2466.48
ORD1064619,CUST34718,,21.0,Mumbai,Sports,Organic Snacks,1,2236.87,6.3,Net Banking,Delivered,4.4,8.0,24.3,Mobile,Direct,9718.44,APP15,2095.95
ORD1084380,CUST24723,2025-09-07,29.0,Bengaluru,Sports,Yoga Mat,5,1193.91,26.33,COD,Delivered,4.1,1.0,2.38,Mobile,Email,1081.99,APP15,4397.77
ORD1012619,CUST67816,2024-04-02,28.0,Patna,Home & Kitchen,Organic Snacks,4,154.45,13.22,COD,Delivered,4.2,7.0,24.43,Mobile,Affiliate,4767.46,NONE,536.13
ORD1046543,CUST30143,2024-12-05,34.0,Hyderabad,Sports,Running Shoes,2,1626.4,4.22,Net Banking,Delivered,4.6,2.0,6.62,Mobile,Direct,2637.87,NEWUSER,3115.53
ORD1050072,CUST13091,2024-12-31,54.0,Hyderabad,Sports,Smart Watch,1,754.92,4.99,UPI,Processing,3.9,2.0,21.17,Mobile,Organic,1199284.32,FESTIVE,717.25
ORD1042097,CUST63310,2024-11-03,18.0,Ahmedabad,Home & Kitchen,Bluetooth Speaker,1,1814.37,12.05,Wallet,Delivered,3.4,5.0,7.23,Mobile,Paid Search,9065.84,APP15,1595.74
ORD1038371,CUST18128,2024-10-07,37.0,Chennai,Sports,Running Shoes,1,235.28,26.92,Debit Card,Delivered,3.4,6.0,20.32,Mobile,Affiliate,9763.75,NONE,171.94
